link_key,start_time_in_min,end_time_in_min,link_hourly_volume,density,speed_per_hour,queue_length_percentage,inflow_count,out_flow_count
5868->6253,956,957,360,23.6,26,0.01,,
5868->6253,957,958,360,32.45,26,0.02,,
5868->6253,958,959,420,32.45,26,0.04,,
5868->6253,959,960,480,32.45,26,0.03,,
5929->5729,948,949,30,2.56,25,0,,
5929->5729,955,956,30,2.56,25,0,,
6185->1359,937,938,8.57,0.4,21,0,,
6185->1359,940,941,8.57,0.4,21,0,,
6185->1359,941,942,25.71,1.2,21,0,,
6185->1359,946,947,8.57,0.4,21,0,,
6185->1359,947,948,8.57,0.4,21,0,,
6185->1359,948,949,8.57,0.4,21,0,,
6185->1359,949,950,8.57,0.4,21,0,,
6185->1359,954,955,8.57,0.4,21,0,,
6185->1359,955,956,0,0.4,21,0,,
6185->1359,956,957,8.57,0.8,21,0,,
6185->1359,957,958,17.14,0.8,21,0,,
6185->1359,958,959,0,0.4,21,0,,
6185->1359,959,960,8.57,0.4,21,0,,
6185->8172,932,933,60,2.93,29,0,,
6185->8172,933,934,60,2.93,29,0,,
6185->8172,934,935,240,8.8,29,0,,
6185->8172,935,936,240,8.8,29,0,,
6185->8172,936,937,60,2.93,29,0,,
6185->8172,937,938,180,8.8,29,0,,
6185->8172,938,939,240,8.8,27.77,0,,
6185->8172,939,940,480,23.45,25.87,0,,
6185->8172,940,941,360,14.66,27.92,0,,
6185->8172,941,942,420,14.66,27.74,0,,
6185->8172,942,943,540,20.52,29,0,,
6185->8172,943,944,600,23.45,29,0,,
6185->8172,944,945,360,11.73,29,0,,
6185->8172,945,946,600,23.45,29,0,,
6185->8172,946,947,420,14.66,29,0,,
6185->8172,947,948,480,17.59,29,0,,
6185->8172,948,949,420,17.59,28.25,0,,
6185->8172,949,950,600,23.45,29,0,,
6185->8172,950,951,600,23.45,29,0,,
6185->8172,951,952,600,23.45,28.32,0,,
6185->8172,952,953,540,20.52,28.27,0,,
6185->8172,953,954,480,17.59,29,0,,
6185->8172,954,955,540,20.52,29,0,,
6185->8172,955,956,540,20.52,29,0,,
6185->8172,956,957,540,20.52,29,0,,
6185->8172,957,958,480,17.59,27.31,0,,
6185->8172,958,959,360,11.73,29,0.01,,
6185->8172,959,960,540,23.45,29,0,,
6253->5868,931,932,240,11.8,13.83,0,,
6253->5868,932,933,60,2.95,26,0,,
6253->5868,934,935,60,2.95,15.82,0,,
6253->5868,935,936,120,5.9,17.19,0,,
6253->5868,936,937,60,2.95,15.26,0,,
6253->5868,937,938,120,5.9,13.85,0,,
6253->5868,938,939,120,5.9,16.14,0,,
6253->5868,939,940,120,5.9,20.39,0,,
6253->5868,940,941,180,8.85,20.34,0,,
6253->5868,942,943,180,8.85,22.82,0,,
6253->5868,943,944,60,2.95,26,0,,
6253->5868,944,945,120,5.9,26,0,,
6253->5868,946,947,120,5.9,13.41,0,,
6253->5868,947,948,180,2.95,23.8,0,,
6253->5868,949,950,120,5.9,26,0,,
6253->5868,950,951,180,8.85,20.34,0,,
6253->5868,953,954,60,2.95,26,0,,
6253->5868,954,955,60,2.95,20.34,0,,
6253->5868,956,957,120,2.95,15.8,0,,
6253->5868,957,958,180,8.85,15.55,0,,
6253->5868,958,959,120,2.95,23.32,0,,
6253->5868,959,960,60,2.95,26,0,,
6255->1356,935,936,8.57,0.57,21,0,,
6255->1357,942,943,8.57,0.5,21,0,,
6255->1357,953,954,8.57,0.5,21,0,,
6255->1357,957,958,8.57,0.5,21,0,,
6255->10857,941,942,60,4.18,26,0,,
6256->1352,939,940,8.57,0.56,21,0,,
6256->1352,942,943,8.57,0.56,21,0,,
6256->1352,943,944,8.57,0.56,21,0,,
6256->1352,945,946,8.57,0.56,21,0,,
6256->1352,946,947,8.57,0.56,21,0,,
6256->1352,947,948,8.57,0.56,21,0,,
6256->1352,951,952,8.57,0.56,21,0,,
6256->1356,935,936,8.57,0.53,21,0,,
6256->1356,937,938,8.57,0.53,21,0,,
6256->1356,939,940,8.57,0.53,21,0,,
6256->1356,947,948,25.71,1.58,21,0,,
6256->1356,948,949,8.57,0.53,21,0,,
6256->1356,952,953,8.57,0.53,21,0,,
6256->1356,955,956,8.57,0.53,21,0,,
6256->1356,956,957,17.14,0.53,21,0,,
6256->1356,957,958,8.57,0.53,21,0,,
6256->1356,958,959,17.14,0.53,21,0,,
6256->5214,937,938,60,2.48,29,0,,
6256->5214,938,939,180,7.44,29,0,,
6256->5214,940,941,180,7.44,29,0,,
6256->5214,941,942,180,4.96,29,0,,
6256->5214,943,944,60,2.48,29,0,,
6256->5214,945,946,120,2.48,29,0,,
6256->5214,946,947,240,7.44,29,0,,
6256->5214,947,948,300,9.92,29,0,,
6256->5214,948,949,420,14.88,27.86,0,,
6256->5214,949,950,180,4.96,29,0,,
6256->5214,950,951,300,9.92,29,0,,
6256->5214,951,952,300,9.92,29,0,,
6256->5214,952,953,540,19.85,29,0,,
6256->5214,953,954,360,12.4,27.87,0,,
6256->5214,954,955,420,14.88,27.89,0.01,,
6256->5214,955,956,360,12.4,29,0,,
6256->5214,956,957,120,2.48,29,0,,
6256->5214,957,958,240,7.44,27.22,0,,
6256->5214,958,959,180,7.44,29,0.01,,
6256->5214,959,960,120,2.48,29,0,,
6256->5232,932,933,60,3.26,29,0,,
6256->5232,934,935,120,6.52,29,0,,
6256->5232,935,936,180,9.78,29,0,,
6256->5232,937,938,300,13.03,25.08,0,,
6256->5232,938,939,180,9.78,29,0,,
6256->5232,939,940,60,3.26,26.65,0,,
6256->5232,940,941,120,6.52,29,0,,
6256->5232,941,942,240,9.78,29,0,,
6256->5232,942,943,60,3.26,29,0,,
6256->5232,943,944,240,6.52,29,0,,
6256->5232,944,945,360,9.78,23.94,0,,
6256->5232,945,946,360,13.03,29,0.01,,
6256->5232,946,947,240,6.52,27.78,0,,
6256->5232,947,948,180,9.78,29,0,,
6256->5232,949,950,600,22.81,25.8,0,,
6256->5232,950,951,360,13.03,26.38,0.01,,
6256->5232,951,952,300,13.03,29,0,,
6256->5232,952,953,180,3.26,29,0,,
6256->5232,953,954,300,9.78,27.39,0,,
6256->5232,954,955,420,13.03,26.12,0,,
6256->5232,955,956,240,13.03,26.23,0.01,,
6256->5232,956,957,420,13.03,24.96,0,,
6256->5232,957,958,480,19.55,27.65,0.01,,
6256->5232,958,959,240,6.52,27.92,0,,
6256->5232,959,960,480,13.03,29,0,,
6270->6273,943,944,120,5.32,24,0,,
6270->6273,947,948,60,5.32,24,0,,
6270->6273,952,953,120,10.64,24,0,,
6270->6273,955,956,60,5.32,24,0,,
6270->10853,937,938,60,9.93,24,0,,
6270->10853,939,940,60,9.93,24,0,,
6270->10853,940,941,120,9.93,24,0,,
6270->10853,943,944,300,9.93,24,0,,
6270->10853,945,946,420,19.86,22.29,0,,
6270->10853,946,947,240,9.93,24,0,,
6270->10853,947,948,240,9.93,24,0,,
6270->10853,948,949,240,9.93,24,0,,
6270->10853,949,950,360,19.86,24,0,,
6270->10853,950,951,540,29.79,24,0,,
6270->10853,951,952,420,19.86,24,0,,
6270->10853,952,953,180,9.93,24,0,,
6270->10853,953,954,300,9.93,24,0,,
6270->10853,955,956,480,9.93,24,0,,
6270->10853,957,958,360,9.93,24,0,,
6270->10853,958,959,300,19.86,24,0,,
6270->10853,959,960,360,9.93,21.92,0,,
6273->6270,938,939,120,5.32,24,0,,
6273->6270,940,941,60,5.32,24,0,,
6273->6270,941,942,240,21.28,24,0,,
6273->6270,942,943,240,10.64,24,0,,
6273->6270,943,944,240,15.96,24,0,,
6273->6270,944,945,300,10.64,24,0,,
6273->6270,945,946,360,15.96,24,0,,
6273->6270,946,947,240,15.96,24,0,,
6273->6270,947,948,240,15.96,24,0,,
6273->6270,948,949,300,10.64,24,0,,
6273->6270,949,950,420,10.64,24,0,,
6273->6270,950,951,480,21.28,22.13,0,,
6273->6270,951,952,360,21.28,24,0,,
6273->6270,952,953,180,10.64,24,0,,
6273->6270,953,954,240,10.64,24,0,,
6273->6270,954,955,240,10.64,24,0,,
6273->6270,955,956,420,26.6,24,0,,
6273->6270,956,957,180,5.32,24,0,,
6273->6270,957,958,420,21.28,24,0,,
6273->6270,958,959,240,5.32,24,0,,
6273->6270,959,960,300,15.96,24,0,,
6273->10851,932,933,120,21.69,24,0,,
6273->10851,937,938,120,21.69,24,0,,
6273->10851,955,956,120,21.69,24,0,,
6273->10851,958,959,60,21.69,24,0,,
7210->10854,938,939,60,15.2,24,0,,
7210->10854,940,941,300,15.2,24,0.01,,
7210->10854,946,947,300,15.2,24,0,,
7210->10854,949,950,480,15.2,19.87,0,,
7210->10854,951,952,240,15.2,24,0,,
7210->10854,952,953,480,15.2,24,0,,
7210->10854,955,956,360,15.2,24,0,,
7210->10854,956,957,300,15.2,24,0,,
7210->10854,957,958,360,15.2,24,0,,
7210->10854,958,959,300,15.2,24,0,,
7984->5728,935,936,60,2.05,24,0,,
7984->5728,936,937,0,2.05,24,0,,
7984->5728,937,938,60,2.05,24,0,,
7984->5728,941,942,60,2.05,24,0,,
7984->5728,942,943,60,2.05,24,0,,
7984->5728,944,945,0,2.05,24,0,,
7984->5728,945,946,120,4.1,24,0,,
7984->5728,948,949,60,2.05,24,0,,
7984->5728,949,950,120,4.1,24,0,,
7984->5728,951,952,120,4.1,24,0,,
7984->5728,953,954,60,2.05,24,0,,
7984->5728,954,955,60,2.05,24,0,,
7984->5728,957,958,0,2.05,24,0,,
7984->5728,958,959,120,6.15,24,0,,
7984->5728,959,960,60,2.05,24,0,,
8002->5113,938,939,60,4.13,21.72,0,,
8002->5113,939,940,180,12.4,26,0,,
8002->5113,940,941,60,4.13,26,0,,
8002->5113,942,943,120,8.26,23.97,0,,
8002->5113,943,944,60,4.13,26,0,,
8002->5113,945,946,60,4.13,26,0,,
8002->5113,950,951,60,4.13,26,0,,
8002->5113,952,953,120,8.26,20.66,0,,
8002->5113,953,954,120,8.26,26,0,,
8116->5736,933,934,60,3.08,26,0,,
8116->5736,935,936,180,9.25,23.61,0,,
8116->5736,939,940,60,3.08,26,0,,
8116->5736,941,942,60,3.08,26,0,,
8116->5736,942,943,120,6.17,26,0,,
8116->5736,944,945,60,3.08,26,0,,
8116->5736,946,947,60,3.08,26,0,,
8116->5736,950,951,120,6.17,23.61,0,,
8116->5736,954,955,60,3.08,26,0,,
8116->5736,956,957,120,6.17,26,0,,
8116->5736,957,958,60,3.08,26,0,,
8116->5736,958,959,60,3.08,26,0,,
8172->5730,936,937,60,5.61,24,0,,
8172->5730,937,938,180,5.61,24,0,,
8172->5730,939,940,420,22.45,24,0,,
8172->5730,940,941,180,5.61,24,0,,
8172->5730,941,942,240,11.22,22.44,0,,
8172->5730,942,943,360,16.84,24,0.01,,
8172->5730,943,944,360,16.84,24,0,,
8172->5730,944,945,120,5.61,22.73,0,,
8172->5730,945,946,360,22.45,24,0,,
8172->5730,946,947,180,16.84,24,0,,
8172->5730,947,948,180,11.22,24,0,,
8172->5730,948,949,540,22.45,20.59,0,,
8172->5730,949,950,240,11.22,21.51,0,,
8172->5730,950,951,300,5.61,22.74,0,,
8172->5730,951,952,360,11.22,24,0,,
8172->5730,952,953,240,16.84,24,0,,
8172->5730,953,954,300,16.84,18.61,0,,
8172->5730,954,955,360,11.22,20.23,0.01,,
8172->5730,955,956,300,11.22,24,0,,
8172->5730,956,957,540,16.84,22.6,0,,
8172->5730,957,958,420,22.45,18.74,0,,
8172->5730,959,960,480,16.84,24,0,,
8172->6185,934,935,180,8.8,29,0,,
8172->6185,935,936,120,2.93,26.78,0,,
8172->6185,936,937,240,8.8,29,0,,
8172->6185,937,938,240,8.8,26.81,0,,
8172->6185,938,939,300,11.73,29,0,,
8172->6185,939,940,180,8.8,26.31,0,,
8172->6185,940,941,240,11.73,29,0,,
8172->6185,941,942,420,14.66,25.72,0,,
8172->6185,942,943,300,14.66,26.31,0,,
8172->6185,943,944,600,26.39,24.58,0,,
8172->6185,944,945,420,17.59,29,0,,
8172->6185,945,946,480,20.52,29,0,,
8172->6185,946,947,480,20.52,25.34,0,,
8172->6185,947,948,600,26.39,26.47,0,,
8172->6185,948,949,360,17.59,29,0,,
8172->6185,949,950,360,11.73,29,0,,
8172->6185,950,951,240,8.8,23.71,0,,
8172->6185,951,952,540,23.45,24.52,0,,
8172->6185,952,953,540,23.45,25.97,0,,
8172->6185,953,954,540,20.52,29,0,,
8172->6185,954,955,300,14.66,25.12,0,,
8172->6185,955,956,540,23.45,24.2,0,,
8172->6185,956,957,480,23.45,25.4,0,,
8172->6185,957,958,480,17.59,25.69,0,,
8172->6185,958,959,600,26.39,28.38,0,,
8172->6185,959,960,480,20.52,29,0,,
8172->11489,941,942,60,6.67,35,0,,
8172->11489,944,945,60,6.67,35,0,,
8172->11489,950,951,60,6.67,35,0,,
8172->11489,952,953,120,6.67,35,0,,
8172->11489,957,958,120,6.67,35,0,,
10847->5216,938,939,60,3.92,30,0,,
10847->5216,939,940,30,3.92,30,0,,
10847->5216,944,945,30,3.92,30,0,,
10847->5216,948,949,60,7.85,30,0,,
10847->5216,949,950,30,3.92,30,0,,
10847->5216,951,952,60,3.92,30,0,,
10851->6273,942,943,300,21.69,24,0,,
10851->6273,944,945,360,21.69,24,0,,
10851->6273,945,946,360,21.69,24,0,,
10851->6273,950,951,480,21.69,24,0,,
10851->6273,951,952,240,21.69,24,0,,
10851->6273,953,954,240,21.69,24,0,,
10851->6273,955,956,180,21.69,24,0,,
10851->6273,956,957,360,21.69,24,0,,
10851->6273,957,958,240,21.69,24,0,,
10851->6273,958,959,360,21.69,24,0,,
10851->10852,933,934,60,5.31,24,0,,
10851->10852,937,938,120,5.31,24,0,,
10851->10852,938,939,60,5.31,24,0,,
10851->10852,940,941,60,5.31,24,0,,
10851->10852,941,942,60,5.31,24,0,,
10851->10852,943,944,120,5.31,24,0,,
10851->10852,944,945,60,5.31,24,0,,
10851->10852,945,946,120,10.62,24,0,,
10851->10852,946,947,60,5.31,24,0,,
10851->10852,948,949,60,5.31,24,0,,
10851->10852,949,950,60,5.31,24,0,,
10851->10852,950,951,60,5.31,24,0,,
10851->10852,952,953,240,10.62,24,0,,
10851->10852,954,955,60,5.31,24,0,,
10851->10852,957,958,60,5.31,24,0,,
10852->5106,944,945,120,18.15,24,0,,
10852->5106,953,954,60,18.15,24,0,,
10852->5106,956,957,60,18.15,24,0,,
10852->10851,936,937,60,5.31,24,0,,
10852->10851,938,939,60,5.31,24,0,,
10852->10851,939,940,120,10.62,24,0,,
10852->10851,940,941,240,5.31,24,0,,
10852->10851,942,943,240,10.62,24,0,,
10852->10851,943,944,240,5.31,24,0,,
10852->10851,944,945,360,10.62,24,0,,
10852->10851,945,946,300,15.92,24,0,,
10852->10851,946,947,240,10.62,24,0,,
10852->10851,947,948,180,5.31,24,0,,
10852->10851,948,949,300,15.92,24,0,,
10852->10851,949,950,600,26.54,24,0,,
10852->10851,950,951,480,15.92,24,0,,
10852->10851,951,952,180,5.31,24,0,,
10852->10851,952,953,240,5.31,24,0,,
10852->10851,953,954,180,5.31,24,0,,
10852->10851,954,955,480,15.92,24,0,,
10852->10851,955,956,180,5.31,24,0,,
10852->10851,956,957,360,10.62,24,0,,
10852->10851,957,958,240,10.62,24,0,,
10852->10851,958,959,300,15.92,24,0,,
10852->10851,959,960,360,10.62,24,0,,
10853->1325,935,936,8.57,0.9,16,0,,
10853->1325,936,937,8.57,0.9,16,0,,
10853->1325,937,938,8.57,0.9,16,0,,
10853->1325,938,939,25.71,1.8,16,0,,
10853->1325,939,940,34.29,1.8,16,0,,
10853->1325,940,941,42.86,1.8,16,0,,
10853->1325,941,942,25.71,1.8,16,0,,
10853->1325,942,943,60,3.61,16,0,,
10853->1325,943,944,51.43,1.8,16,0,,
10853->1325,944,945,34.29,2.71,16,0,,
10853->1325,945,946,77.14,2.71,16,0,,
10853->1325,946,947,51.43,2.71,16,0,,
10853->1325,947,948,68.57,2.71,16,0,,
10853->1325,948,949,42.86,1.8,16,0,,
10853->1325,949,950,51.43,2.71,16,0,,
10853->1325,950,951,51.43,2.71,16,0,,
10853->1325,951,952,77.14,1.8,16,0,,
10853->1325,952,953,68.57,5.41,16,0,,
10853->1325,953,954,51.43,1.8,16,0,,
10853->1325,954,955,60,3.61,16,0,,
10853->1325,955,956,94.29,7.22,16,0,,
10853->1325,956,957,42.86,3.61,16,0,,
10853->1325,957,958,68.57,2.71,16,0,,
10853->1325,958,959,42.86,2.71,16,0,,
10853->1325,959,960,68.57,2.71,16,0,,
10853->6270,936,937,120,9.93,24,0,,
10853->6270,937,938,60,9.93,24,0,,
10853->6270,939,940,60,9.93,24,0,,
10853->6270,942,943,120,9.93,24,0,,
10853->6270,943,944,60,9.93,24,0,,
10853->6270,944,945,120,9.93,24,0,,
10853->6270,945,946,60,9.93,24,0,,
10853->6270,948,949,60,9.93,24,0,,
10853->6270,949,950,60,9.93,24,0,,
10853->6270,951,952,240,19.86,24,0,,
10853->6270,953,954,60,9.93,24,0,,
10853->6270,956,957,60,9.93,24,0,,
10853->6270,959,960,60,9.93,24,0,,
10853->11910,932,933,60,6.02,24,0,,
10853->11910,938,939,60,6.02,24,0,,
10853->11910,940,941,60,6.02,24,0,,
10853->11910,941,942,180,6.02,24,0,,
10853->11910,943,944,60,6.02,24,0,,
10853->11910,944,945,120,6.02,24,0,,
10853->11910,945,946,180,6.02,21.63,0,,
10853->11910,946,947,360,24.1,24,0,,
10853->11910,950,951,360,18.07,24,0,,
10853->11910,951,952,300,18.07,24,0,,
10853->11910,952,953,120,6.02,24,0,,
10853->11910,953,954,60,6.02,24,0,,
10853->11910,954,955,240,12.05,24,0,,
10853->11910,956,957,120,12.05,24,0,,
10853->11910,957,958,120,12.05,24,0,,
10853->11910,958,959,180,12.05,24,0,,
10853->11910,959,960,120,6.02,24,0,,
10854->5118,938,939,120,10.95,5.95,0,,
10854->5118,940,941,360,21.91,8.57,0,,
10854->5118,941,942,180,10.95,9.58,0.01,,
10854->5118,942,943,240,21.91,8.83,0,,
10854->5118,943,944,180,10.95,9.84,0,,
10854->5118,944,945,420,43.81,8.02,0.01,,
10854->5118,946,947,300,21.91,12.35,0,,
10854->5118,947,948,180,21.91,24,0,,
10854->5118,948,949,180,10.95,14.59,0,,
10854->5118,949,950,300,21.91,9.17,0,,
10854->5118,950,951,360,54.76,6.68,0.02,,
10854->5118,951,952,240,10.95,7.92,0,,
10854->5118,952,953,240,10.95,9.82,0.01,,
10854->5118,953,954,420,54.76,15.75,0.01,,
10854->5118,954,955,180,10.95,19.93,0,,
10854->5118,955,956,240,10.95,8.18,0,,
10854->5118,956,957,360,32.86,7.84,0.01,,
10854->5118,957,958,240,21.91,7.47,0,,
10854->5118,958,959,420,43.81,7.62,0.02,,
10854->5118,959,960,240,21.91,9.44,0.01,,
10857->5587,950,951,60,6.85,26,0,,
10872->5030,936,937,120,3.3,26.19,0,,
10872->5030,937,938,90,3.3,21.18,0,,
10872->5030,939,940,120,3.3,18.87,0,,
10872->5030,940,941,210,6.61,12.82,0,,
10872->5030,941,942,210,6.61,17.29,0,,
10872->5030,942,943,150,6.61,14.61,0,,
10872->5030,943,944,210,9.91,13.88,0,,
10872->5030,944,945,120,6.61,16.52,0,,
10872->5030,945,946,210,6.61,14.17,0,,
10872->5030,946,947,300,19.82,20.15,0.04,,
10872->5030,947,948,180,6.61,16.85,0,,
10872->5030,948,949,90,3.3,16.11,0,,
10872->5030,949,950,210,6.61,15.01,0,,
10872->5030,950,951,150,6.61,29.07,0,,
10872->5030,951,952,240,3.3,14.3,0,,
10872->5030,952,953,210,13.21,16.26,0.01,,
10872->5030,953,954,210,3.3,14.11,0,,
10872->5030,954,955,120,6.61,13.05,0,,
10872->5030,956,957,210,6.61,14.6,0,,
10872->5030,957,958,300,16.51,12.45,0.02,,
10872->5030,958,959,180,13.21,19.62,0.03,,
10872->5030,959,960,210,9.91,19.86,0,,
11123->5017,931,932,60,1.91,16.38,0,,
11123->5017,932,933,120,3.81,18.57,0,,
11123->5017,933,934,180,3.81,24.1,0,,
11123->5017,934,935,90,3.81,18.4,0,,
11123->5017,935,936,210,5.72,18.97,0,,
11123->5017,936,937,180,5.72,19.41,0,,
11123->5017,938,939,180,11.44,20.32,0.03,,
11123->5017,939,940,210,11.44,36,0,,
11123->5017,940,941,90,3.81,22.36,0,,
11123->5017,941,942,180,9.53,16.57,0,,
11123->5017,942,943,210,11.44,20.92,0,,
11123->5017,943,944,150,7.63,16.97,0.01,,
11123->5017,945,946,120,7.63,16.37,0.01,,
11123->5017,946,947,240,11.44,15.23,0,,
11123->5017,947,948,210,5.72,20.94,0,,
11123->5017,948,949,240,13.35,16.87,0.01,,
11123->5017,949,950,210,5.72,20.05,0,,
11123->5017,950,951,60,3.81,14.77,0,,
11123->5017,951,952,150,1.91,22.19,0,,
11123->5017,952,953,240,5.72,19.24,0,,
11123->5017,953,954,180,7.63,20.52,0.01,,
11123->5017,954,955,180,15.26,14.32,0,,
11123->5017,955,956,270,9.53,14.83,0.02,,
11123->5017,956,957,210,9.53,19.78,0,,
11123->5017,957,958,90,5.72,36,0.02,,
11123->5017,959,960,150,7.63,21.04,0,,
11124->1289,943,944,8.57,0.28,21,0,,
11124->1289,950,951,8.57,0.28,21,0,,
11124->1289,951,952,0,0.28,21,0,,
11124->1289,952,953,8.57,0.28,21,0,,
11124->1289,953,954,0,0.28,21,0,,
11124->1289,954,955,8.57,0.28,21,0,,
11124->1289,958,959,8.57,0.28,21,0,,
11124->5017,939,940,90,1.37,28.5,0,,
11124->5017,943,944,60,1.37,28.5,0,,
11124->5017,947,948,60,1.37,28.5,0,,
11124->5017,950,951,90,1.37,31.82,0,,
11124->5017,951,952,90,2.74,36,0,,
11124->5017,953,954,60,1.37,20.75,0,,
11124->5017,954,955,60,1.37,31.82,0,,
11124->5017,955,956,60,1.37,28.5,0,,
11124->5017,957,958,30,1.37,36,0,,
11124->5017,958,959,120,2.74,33.1,0,,
11124->5017,959,960,60,1.37,22.39,0,,
11124->5022,935,936,90,7.15,11.87,0,,
11124->5022,936,937,210,14.31,10.63,0,,
11124->5022,937,938,180,14.31,11.84,0,,
11124->5022,938,939,180,14.31,17.84,0,,
11124->5022,939,940,210,14.31,11.37,0,,
11124->5022,940,941,150,10.73,11.57,0,,
11124->5022,941,942,120,10.73,12.31,0,,
11124->5022,942,943,120,7.15,21.36,0,,
11124->5022,944,945,210,10.73,11.7,0,,
11124->5022,946,947,210,14.31,12.52,0,,
11124->5022,947,948,90,7.15,29.31,0,,
11124->5022,948,949,90,7.15,17.13,0,,
11124->5022,949,950,240,17.88,14.14,0,,
11124->5022,950,951,90,7.15,14.58,0,,
11124->5022,951,952,150,14.31,10.52,0,,
11124->5022,953,954,210,10.73,10.9,0,,
11124->5022,954,955,270,17.88,11.03,0.02,,
11124->5022,955,956,150,10.73,11.57,0,,
11124->5022,956,957,240,10.73,12.06,0,,
11124->5022,957,958,240,14.31,11.03,0,,
11124->5022,958,959,180,10.73,10.51,0,,
11125->1286,934,935,8.57,0.31,21,0,,
11125->1286,937,938,8.57,0.31,21,0,,
11125->1286,938,939,0,0.31,21,0,,
11125->1286,939,940,17.14,0.61,21,0,,
11125->1286,940,941,8.57,0.31,21,0,,
11125->1286,941,942,8.57,0.31,21,0,,
11125->1286,942,943,17.14,0.61,21,0,,
11125->1286,943,944,8.57,0.31,21,0,,
11125->1286,944,945,8.57,0.92,21,0,,
11125->1286,945,946,34.29,1.23,21,0,,
11125->1286,946,947,17.14,0.61,21,0,,
11125->1286,947,948,8.57,0.31,21,0,,
11125->1286,948,949,17.14,0.61,21,0,,
11125->1286,949,950,8.57,0.61,21,0,,
11125->1286,950,951,17.14,0.92,21,0,,
11125->1286,951,952,34.29,1.23,21,0,,
11125->1286,952,953,8.57,0.31,21,0,,
11125->1286,953,954,0,0.31,21,0,,
11125->1286,954,955,8.57,0.61,21,0,,
11125->1286,955,956,17.14,0.61,21,0,,
11125->1286,956,957,25.71,1.23,21,0,,
11125->1286,957,958,17.14,0.92,21,0,,
11125->1286,958,959,34.29,1.23,21,0,,
11125->1286,959,960,17.14,0.61,21,0,,
11125->1289,956,957,0,0.28,21,0,,
11125->1289,957,958,8.57,0.28,21,0,,
11125->1289,958,959,8.57,0.28,21,0,,
11125->5436,935,936,90,1.99,36,0,,
11125->5436,938,939,60,3.99,12.23,0,,
11125->5436,939,940,90,1.99,23.97,0,,
11125->5436,942,943,60,1.99,25.9,0,,
11125->5436,945,946,60,1.99,30.13,0,,
11125->5436,946,947,90,1.99,17.03,0,,
11125->5436,947,948,150,5.98,18.51,0,,
11125->5436,948,949,30,1.99,19.82,0,,
11125->5436,949,950,90,5.98,36,0,,
11125->5436,952,953,90,1.99,25.9,0,,
11125->5436,955,956,120,1.99,27.08,0,,
11125->5436,957,958,90,1.99,23.5,0,,
11125->5436,958,959,90,3.99,16.46,0,,
11125->5440,934,935,60,1.99,19.89,0,,
11125->5440,935,936,120,3.98,18.7,0,,
11125->5440,936,937,150,5.97,17.08,0,,
11125->5440,937,938,180,7.96,17.8,0,,
11125->5440,938,939,210,11.94,15.7,0,,
11125->5440,939,940,180,7.96,16.56,0,,
11125->5440,940,941,210,7.96,17.88,0,,
11125->5440,941,942,240,11.94,15.2,0,,
11125->5440,942,943,180,7.96,16.17,0,,
11125->5440,943,944,240,11.94,15.11,0.01,,
11125->5440,944,945,180,9.95,23.83,0,,
11125->5440,945,946,300,15.92,14.44,0,,
11125->5440,946,947,120,5.97,15.33,0,,
11125->5440,947,948,210,11.94,13.88,0,,
11125->5440,948,949,180,13.93,15.94,0,,
11125->5440,949,950,360,17.91,19.19,0.06,,
11125->5440,950,951,270,9.95,17.08,0,,
11125->5440,951,952,270,13.93,18.57,0.01,,
11125->5440,952,953,150,7.96,15.87,0.01,,
11125->5440,953,954,210,11.94,17.54,0,,
11125->5440,954,955,330,15.92,19.87,0.04,,
11125->5440,955,956,240,13.93,16.36,0.03,,
11125->5440,956,957,120,5.97,19.23,0,,
11125->5440,957,958,150,7.96,17.93,0,,
11125->5440,958,959,240,13.93,16.99,0,,
11125->5440,959,960,210,9.95,16.72,0,,
11126->5441,932,933,30,5.75,36,0,,
11126->5441,934,935,60,5.75,36,0,,
11126->5441,936,937,120,5.75,30.58,0,,
11126->5441,937,938,60,11.49,24.96,0,,
11126->5441,938,939,120,11.49,22.85,0,,
11126->5441,939,940,210,5.75,31.23,0,,
11126->5441,940,941,210,5.75,32.05,0,,
11126->5441,941,942,180,5.75,36,0,,
11126->5441,942,943,210,5.75,25.15,0,,
11126->5441,943,944,120,11.49,36,0,,
11126->5441,944,945,300,5.75,22.74,0,,
11126->5441,945,946,150,5.75,26.76,0,,
11126->5441,946,947,240,5.75,29.61,0,,
11126->5441,947,948,90,5.75,36,0,,
11126->5441,948,949,180,5.75,23.72,0,,
11126->5441,949,950,150,5.75,36,0,,
11126->5441,950,951,300,5.75,21.47,0,,
11126->5441,951,952,150,11.49,25.93,0,,
11126->5441,952,953,210,5.75,32.05,0,,
11126->5441,953,954,180,5.75,27.95,0,,
11126->5441,954,955,30,5.75,36,0,,
11126->5441,955,956,300,5.75,36,0,,
11126->5441,956,957,300,11.49,36,0,,
11126->5441,957,958,120,5.75,36,0,,
11126->5441,958,959,180,5.75,27.95,0,,
11126->5441,959,960,120,5.75,25.15,0,,
11126->11127,935,936,30,1.57,36,0,,
11126->11127,936,937,90,3.15,36,0,,
11126->11127,937,938,30,1.57,36,0,,
11126->11127,938,939,60,3.15,36,0,,
11126->11127,939,940,60,3.15,36,0,,
11126->11127,940,941,90,3.15,36,0,,
11126->11127,941,942,30,1.57,36,0,,
11126->11127,942,943,30,1.57,36,0,,
11126->11127,943,944,30,1.57,36,0,,
11126->11127,944,945,60,3.15,36,0,,
