  Iteration,0,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,18,,1,Major arterial,Link 11127,->,11126,time 16:30->17:30,Observed and simulated link count,688,401, Error:, -287,41.715 %,Lane Flow Error /h=, -143.500,814.400,0.845,0.492
Iteration,18,,1,Major arterial,Link 11128,->,5030,time 16:30->17:30,Observed and simulated link count,1403,144, Error:, -1259,89.736 %,Lane Flow Error /h=, -629.500,814.400,1.723,0.177
Iteration,18,,1,Principal arterial,Link 11148,->,5113,time 16:30->17:30,Observed and simulated link count,1842,730, Error:, -1112,60.369 %,Lane Flow Error /h=, -370.667,854.400,2.156,0.854
Iteration,18,,1,Principal arterial,Link 11159,->,5112,time 16:30->17:30,Observed and simulated link count,1549,717, Error:, -832,53.712 %,Lane Flow Error /h=, -416.000,892.000,1.737,0.804
Iteration,18,,1,Principal arterial,Link 11172,->,5210,time 16:30->17:30,Observed and simulated link count,1366,675, Error:, -691,50.586 %,Lane Flow Error /h=, -345.500,892.000,1.531,0.757
Iteration,18,,1,Minor arterial,Link 11173,->,5219,time 16:30->17:30,Observed and simulated link count,777,345, Error:, -432,55.598 %,Lane Flow Error /h=, -432.000,666.400,1.166,0.518
Iteration,18,,1,Minor arterial,Link 11180,->,5211,time 16:30->17:30,Observed and simulated link count,66,39, Error:, -27,40.909 %,Lane Flow Error /h=, -27.000,666.400,0.099,0.059
Iteration,18,,1,Minor arterial,Link 11181,->,11182,time 16:30->17:30,Observed and simulated link count,66,375, Error:, 309,468.182 %,Lane Flow Error /h=, 309.000,666.400,0.099,0.563
Iteration,18,,1,Minor arterial,Link 11182,->,11181,time 16:30->17:30,Observed and simulated link count,100,94, Error:, -6,6.000 %,Lane Flow Error /h=, -6.000,666.400,0.150,0.141
Iteration,18,,1,Minor arterial,Link 11184,->,11257,time 16:30->17:30,Observed and simulated link count,66,428, Error:, 362,548.485 %,Lane Flow Error /h=, 362.000,633.100,0.104,0.676
Iteration,18,,1,Principal arterial,Link 11255,->,5118,time 16:30->17:30,Observed and simulated link count,1514,413, Error:, -1101,72.721 %,Lane Flow Error /h=, -550.500,847.400,1.787,0.487
Iteration,18,,1,Minor arterial,Link 11257,->,11184,time 16:30->17:30,Observed and simulated link count,100,32, Error:, -68,68.000 %,Lane Flow Error /h=, -68.000,633.100,0.158,0.051
Iteration,18,,1,Major arterial,Link 11261,->,5214,time 16:30->17:30,Observed and simulated link count,1117,405, Error:, -712,63.742 %,Lane Flow Error /h=, -356.000,814.400,1.372,0.497
Iteration,18,,1,Minor arterial,Link 11281,->,5214,time 16:30->17:30,Observed and simulated link count,443,237, Error:, -206,46.501 %,Lane Flow Error /h=, -206.000,666.400,0.665,0.356
Iteration,18,,1,Major arterial,Link 11282,->,5208,time 16:30->17:30,Observed and simulated link count,474,251, Error:, -223,47.046 %,Lane Flow Error /h=, -223.000,857.300,0.553,0.293
Iteration,18,,1,Minor arterial,Link 11827,->,5440,time 16:30->17:30,Observed and simulated link count,588,65, Error:, -523,88.946 %,Lane Flow Error /h=, -523.000,666.400,0.882,0.098
Iteration,18,,1,Major arterial,Link 1358,->,3000,time 16:30->17:30,Observed and simulated link count,100,479, Error:, 379,379.000 %,Lane Flow Error /h=, 379.000,600.000,0.167,0.798
Iteration,18,,1,Major arterial,Link 3000,->,1358,time 16:30->17:30,Observed and simulated link count,66,336, Error:, 270,409.091 %,Lane Flow Error /h=, 270.000,600.000,0.110,0.560
Iteration,18,,1,Minor arterial,Link 5175,->,11507,time 16:30->17:30,Observed and simulated link count,106,578, Error:, 472,445.283 %,Lane Flow Error /h=, 236.000,600.000,0.177,0.963
Iteration,18,,1,Minor arterial,Link 11507,->,5175,time 16:30->17:30,Observed and simulated link count,70,373, Error:, 303,432.857 %,Lane Flow Error /h=, 151.500,600.000,0.117,0.622
Iteration,18,,1,Principal arterial,Link 2,->,3,time 16:30->17:30,Observed and simulated link count,2290,743, Error:, -1547,67.555 %,Lane Flow Error /h=, -773.500,847.400,2.702,0.877
Iteration,18,,1,Principal arterial,Link 3,->,2,time 16:30->17:30,Observed and simulated link count,1873,368, Error:, -1505,80.352 %,Lane Flow Error /h=, -752.500,847.400,2.210,0.434
Iteration,19,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,19,,1,Minor arterial,Link 4804,->,5109,time 16:30->17:30,Observed and simulated link count,214,265, Error:, 51,23.832 %,Lane Flow Error /h=, 51.000,666.400,0.321,0.398
Iteration,19,,1,Minor arterial,Link 4899,->,5030,time 16:30->17:30,Observed and simulated link count,471,51, Error:, -420,89.172 %,Lane Flow Error /h=, -210.000,633.000,0.744,0.081
Iteration,19,,1,Minor arterial,Link 4952,->,5022,time 16:30->17:30,Observed and simulated link count,443,328, Error:, -115,25.959 %,Lane Flow Error /h=, -115.000,666.400,0.665,0.492
Iteration,19,,1,Major arterial,Link 4958,->,5010,time 16:30->17:30,Observed and simulated link count,149,380, Error:, 231,155.034 %,Lane Flow Error /h=, 115.500,814.400,0.183,0.467
Iteration,19,,1,Major arterial,Link 5009,->,5027,time 16:30->17:30,Observed and simulated link count,683,253, Error:, -430,62.958 %,Lane Flow Error /h=, -215.000,814.400,0.839,0.311
Iteration,19,,1,Major arterial,Link 5010,->,4958,time 16:30->17:30,Observed and simulated link count,99,442, Error:, 343,346.465 %,Lane Flow Error /h=, 171.500,814.400,0.122,0.543
Iteration,19,,1,Major arterial,Link 5017,->,11123,time 16:30->17:30,Observed and simulated link count,1471,96, Error:, -1375,93.474 %,Lane Flow Error /h=, -687.500,814.400,1.806,0.118
Iteration,19,,1,Principal arterial,Link 5018,->,5436,time 16:30->17:30,Observed and simulated link count,1268,623, Error:, -645,50.868 %,Lane Flow Error /h=, -215.000,854.400,1.484,0.729
Iteration,19,,1,Minor arterial,Link 5022,->,4952,time 16:30->17:30,Observed and simulated link count,295,214, Error:, -81,27.458 %,Lane Flow Error /h=, -81.000,666.400,0.443,0.321
Iteration,19,,1,Major arterial,Link 5022,->,11124,time 16:30->17:30,Observed and simulated link count,1227,131, Error:, -1096,89.324 %,Lane Flow Error /h=, -548.000,814.400,1.507,0.161
Iteration,19,,1,Major arterial,Link 5027,->,5009,time 16:30->17:30,Observed and simulated link count,1024,45, Error:, -979,95.605 %,Lane Flow Error /h=, -489.500,814.400,1.257,0.055
Iteration,19,,1,Minor arterial,Link 5030,->,4899,time 16:30->17:30,Observed and simulated link count,314,136, Error:, -178,56.688 %,Lane Flow Error /h=, -89.000,633.000,0.496,0.215
Iteration,19,,1,Major arterial,Link 5030,->,11128,time 16:30->17:30,Observed and simulated link count,691,370, Error:, -321,46.454 %,Lane Flow Error /h=, -160.500,814.400,0.848,0.454
Iteration,19,,1,Minor arterial,Link 5103,->,5820,time 16:30->17:30,Observed and simulated link count,262,458, Error:, 196,74.809 %,Lane Flow Error /h=, 196.000,666.400,0.393,0.687
Iteration,19,,1,Minor arterial,Link 5109,->,4804,time 16:30->17:30,Observed and simulated link count,321,563, Error:, 242,75.389 %,Lane Flow Error /h=, 242.000,666.400,0.482,0.845
Iteration,19,,1,Principal arterial,Link 5112,->,11159,time 16:30->17:30,Observed and simulated link count,1894,187, Error:, -1707,90.127 %,Lane Flow Error /h=, -853.500,892.000,2.123,0.210
Iteration,19,,1,Principal arterial,Link 5113,->,11148,time 16:30->17:30,Observed and simulated link count,1228,760, Error:, -468,38.111 %,Lane Flow Error /h=, -156.000,854.400,1.437,0.890
Iteration,19,,1,Principal arterial,Link 5114,->,5589,time 16:30->17:30,Observed and simulated link count,2046,293, Error:, -1753,85.679 %,Lane Flow Error /h=, -876.500,892.000,2.294,0.328
Iteration,19,,1,Principal arterial,Link 5118,->,11255,time 16:30->17:30,Observed and simulated link count,1851,132, Error:, -1719,92.869 %,Lane Flow Error /h=, -859.500,847.400,2.184,0.156
Iteration,19,,1,Minor arterial,Link 5175,->,5729,time 16:30->17:30,Observed and simulated link count,100,68, Error:, -32,32.000 %,Lane Flow Error /h=, -32.000,633.100,0.158,0.107
Iteration,19,,1,Principal arterial,Link 5208,->,5238,time 16:30->17:30,Observed and simulated link count,947,101, Error:, -846,89.335 %,Lane Flow Error /h=, -846.000,929.500,1.019,0.109
Iteration,19,,1,Major arterial,Link 5208,->,11282,time 16:30->17:30,Observed and simulated link count,710,70, Error:, -640,90.141 %,Lane Flow Error /h=, -640.000,857.300,0.828,0.082
Iteration,19,,1,Principal arterial,Link 5209,->,5211,time 16:30->17:30,Observed and simulated link count,869,331, Error:, -538,61.910 %,Lane Flow Error /h=, -269.000,892.000,0.974,0.371
Iteration,19,,1,Principal arterial,Link 5210,->,11172,time 16:30->17:30,Observed and simulated link count,911,471, Error:, -440,48.299 %,Lane Flow Error /h=, -220.000,892.000,1.021,0.528
Iteration,19,,1,Principal arterial,Link 5211,->,5209,time 16:30->17:30,Observed and simulated link count,1304,357, Error:, -947,72.623 %,Lane Flow Error /h=, -473.500,892.000,1.462,0.400
Iteration,19,,1,Minor arterial,Link 5211,->,11180,time 16:30->17:30,Observed and simulated link count,100,15, Error:, -85,85.000 %,Lane Flow Error /h=, -85.000,666.400,0.150,0.023
Iteration,19,,1,Major arterial,Link 5214,->,11261,time 16:30->17:30,Observed and simulated link count,1676,126, Error:, -1550,92.482 %,Lane Flow Error /h=, -775.000,814.400,2.058,0.155
Iteration,19,,1,Minor arterial,Link 5214,->,11281,time 16:30->17:30,Observed and simulated link count,665,72, Error:, -593,89.173 %,Lane Flow Error /h=, -593.000,666.400,0.998,0.108
Iteration,19,,1,Major arterial,Link 5216,->,5868,time 16:30->17:30,Observed and simulated link count,1513,136, Error:, -1377,91.011 %,Lane Flow Error /h=, -688.500,773.600,1.956,0.176
Iteration,19,,1,Minor arterial,Link 5216,->,10847,time 16:30->17:30,Observed and simulated link count,106,13, Error:, -93,87.736 %,Lane Flow Error /h=, -46.500,633.000,0.167,0.021
Iteration,19,,1,Minor arterial,Link 5219,->,11173,time 16:30->17:30,Observed and simulated link count,518,323, Error:, -195,37.645 %,Lane Flow Error /h=, -195.000,666.400,0.777,0.485
Iteration,19,,1,Minor arterial,Link 5232,->,6256,time 16:30->17:30,Observed and simulated link count,777,292, Error:, -485,62.420 %,Lane Flow Error /h=, -485.000,666.400,1.166,0.438
Iteration,19,,1,Principal arterial,Link 5238,->,5208,time 16:30->17:30,Observed and simulated link count,631,343, Error:, -288,45.642 %,Lane Flow Error /h=, -288.000,929.500,0.679,0.369
Iteration,19,,1,Principal arterial,Link 5436,->,5018,time 16:30->17:30,Observed and simulated link count,1902,422, Error:, -1480,77.813 %,Lane Flow Error /h=, -493.333,854.400,2.226,0.494
Iteration,19,,1,Major arterial,Link 5436,->,5577,time 16:30->17:30,Observed and simulated link count,1528,124, Error:, -1404,91.885 %,Lane Flow Error /h=, -702.000,814.400,1.876,0.152
Iteration,19,,1,Principal arterial,Link 5436,->,5578,time 16:30->17:30,Observed and simulated link count,1333,576, Error:, -757,56.789 %,Lane Flow Error /h=, -252.333,854.400,1.560,0.674
Iteration,19,,1,Major arterial,Link 5440,->,11125,time 16:30->17:30,Observed and simulated link count,1710,158, Error:, -1552,90.760 %,Lane Flow Error /h=, -776.000,814.400,2.100,0.194
Iteration,19,,1,Minor arterial,Link 5440,->,11827,time 16:30->17:30,Observed and simulated link count,392,176, Error:, -216,55.102 %,Lane Flow Error /h=, -216.000,666.400,0.588,0.264
Iteration,19,,1,Major arterial,Link 5524,->,5863,time 16:30->17:30,Observed and simulated link count,675,528, Error:, -147,21.778 %,Lane Flow Error /h=, -73.500,814.400,0.829,0.648
Iteration,19,,1,Major arterial,Link 5577,->,5436,time 16:30->17:30,Observed and simulated link count,752,485, Error:, -267,35.505 %,Lane Flow Error /h=, -133.500,814.400,0.923,0.596
Iteration,19,,1,Principal arterial,Link 5578,->,5436,time 16:30->17:30,Observed and simulated link count,1999,222, Error:, -1777,88.894 %,Lane Flow Error /h=, -592.333,854.400,2.340,0.260
Iteration,19,,1,Principal arterial,Link 5589,->,5114,time 16:30->17:30,Observed and simulated link count,1674,721, Error:, -953,56.930 %,Lane Flow Error /h=, -476.500,892.000,1.877,0.808
Iteration,19,,1,Minor arterial,Link 5729,->,5175,time 16:30->17:30,Observed and simulated link count,66,14, Error:, -52,78.788 %,Lane Flow Error /h=, -52.000,633.100,0.104,0.022
Iteration,19,,1,Minor arterial,Link 5820,->,5103,time 16:30->17:30,Observed and simulated link count,612,407, Error:, -205,33.497 %,Lane Flow Error /h=, -205.000,666.400,0.918,0.611
Iteration,19,,1,Major arterial,Link 5863,->,5524,time 16:30->17:30,Observed and simulated link count,1370,120, Error:, -1250,91.241 %,Lane Flow Error /h=, -625.000,814.400,1.682,0.147
Iteration,19,,1,Major arterial,Link 5868,->,5216,time 16:30->17:30,Observed and simulated link count,1009,335, Error:, -674,66.799 %,Lane Flow Error /h=, -337.000,773.600,1.304,0.433
Iteration,19,,1,Minor arterial,Link 6185,->,8172,time 16:30->17:30,Observed and simulated link count,70,474, Error:, 404,577.143 %,Lane Flow Error /h=, 404.000,666.400,0.105,0.711
Iteration,19,,1,Minor arterial,Link 6256,->,5232,time 16:30->17:30,Observed and simulated link count,518,328, Error:, -190,36.680 %,Lane Flow Error /h=, -190.000,666.400,0.777,0.492
Iteration,19,,1,Minor arterial,Link 6270,->,6273,time 16:30->17:30,Observed and simulated link count,70,54, Error:, -16,22.857 %,Lane Flow Error /h=, -16.000,633.100,0.111,0.085
Iteration,19,,1,Minor arterial,Link 6273,->,6270,time 16:30->17:30,Observed and simulated link count,106,337, Error:, 231,217.925 %,Lane Flow Error /h=, 231.000,633.100,0.167,0.532
Iteration,19,,1,Minor arterial,Link 8172,->,6185,time 16:30->17:30,Observed and simulated link count,106,447, Error:, 341,321.698 %,Lane Flow Error /h=, 341.000,666.400,0.159,0.671
Iteration,19,,1,Minor arterial,Link 10847,->,5216,time 16:30->17:30,Observed and simulated link count,70,38, Error:, -32,45.714 %,Lane Flow Error /h=, -16.000,633.000,0.111,0.060
Iteration,19,,1,Major arterial,Link 11123,->,5017,time 16:30->17:30,Observed and simulated link count,1203,366, Error:, -837,69.576 %,Lane Flow Error /h=, -418.500,814.400,1.477,0.449
Iteration,19,,1,Major arterial,Link 11124,->,5022,time 16:30->17:30,Observed and simulated link count,818,330, Error:, -488,59.658 %,Lane Flow Error /h=, -244.000,814.400,1.004,0.405
Iteration,19,,1,Major arterial,Link 11125,->,5440,time 16:30->17:30,Observed and simulated link count,842,408, Error:, -434,51.544 %,Lane Flow Error /h=, -217.000,814.400,1.034,0.501
Iteration,19,,1,Major arterial,Link 11126,->,11127,time 16:30->17:30,Observed and simulated link count,1396,103, Error:, -1293,92.622 %,Lane Flow Error /h=, -646.500,814.400,1.714,0.126
Iteration,19,,1,Major arterial,Link 11127,->,11126,time 16:30->17:30,Observed and simulated link count,688,384, Error:, -304,44.186 %,Lane Flow Error /h=, -152.000,814.400,0.845,0.472
Iteration,19,,1,Major arterial,Link 11128,->,5030,time 16:30->17:30,Observed and simulated link count,1403,144, Error:, -1259,89.736 %,Lane Flow Error /h=, -629.500,814.400,1.723,0.177
Iteration,19,,1,Principal arterial,Link 11148,->,5113,time 16:30->17:30,Observed and simulated link count,1842,741, Error:, -1101,59.772 %,Lane Flow Error /h=, -367.000,854.400,2.156,0.867
Iteration,19,,1,Principal arterial,Link 11159,->,5112,time 16:30->17:30,Observed and simulated link count,1549,717, Error:, -832,53.712 %,Lane Flow Error /h=, -416.000,892.000,1.737,0.804
Iteration,19,,1,Principal arterial,Link 11172,->,5210,time 16:30->17:30,Observed and simulated link count,1366,647, Error:, -719,52.635 %,Lane Flow Error /h=, -359.500,892.000,1.531,0.725
Iteration,19,,1,Minor arterial,Link 11173,->,5219,time 16:30->17:30,Observed and simulated link count,777,331, Error:, -446,57.400 %,Lane Flow Error /h=, -446.000,666.400,1.166,0.497
Iteration,19,,1,Minor arterial,Link 11180,->,5211,time 16:30->17:30,Observed and simulated link count,66,39, Error:, -27,40.909 %,Lane Flow Error /h=, -27.000,666.400,0.099,0.059
Iteration,19,,1,Minor arterial,Link 11181,->,11182,time 16:30->17:30,Observed and simulated link count,66,339, Error:, 273,413.636 %,Lane Flow Error /h=, 273.000,666.400,0.099,0.509
Iteration,19,,1,Minor arterial,Link 11182,->,11181,time 16:30->17:30,Observed and simulated link count,100,103, Error:, 3,3.000 %,Lane Flow Error /h=, 3.000,666.400,0.150,0.155
Iteration,19,,1,Minor arterial,Link 11184,->,11257,time 16:30->17:30,Observed and simulated link count,66,388, Error:, 322,487.879 %,Lane Flow Error /h=, 322.000,633.100,0.104,0.613
Iteration,19,,1,Principal arterial,Link 11255,->,5118,time 16:30->17:30,Observed and simulated link count,1514,423, Error:, -1091,72.061 %,Lane Flow Error /h=, -545.500,847.400,1.787,0.499
Iteration,19,,1,Minor arterial,Link 11257,->,11184,time 16:30->17:30,Observed and simulated link count,100,32, Error:, -68,68.000 %,Lane Flow Error /h=, -68.000,633.100,0.158,0.051
Iteration,19,,1,Major arterial,Link 11261,->,5214,time 16:30->17:30,Observed and simulated link count,1117,410, Error:, -707,63.295 %,Lane Flow Error /h=, -353.500,814.400,1.372,0.503
Iteration,19,,1,Minor arterial,Link 11281,->,5214,time 16:30->17:30,Observed and simulated link count,443,237, Error:, -206,46.501 %,Lane Flow Error /h=, -206.000,666.400,0.665,0.356
Iteration,19,,1,Major arterial,Link 11282,->,5208,time 16:30->17:30,Observed and simulated link count,474,251, Error:, -223,47.046 %,Lane Flow Error /h=, -223.000,857.300,0.553,0.293
Iteration,19,,1,Minor arterial,Link 11827,->,5440,time 16:30->17:30,Observed and simulated link count,588,65, Error:, -523,88.946 %,Lane Flow Error /h=, -523.000,666.400,0.882,0.098
Iteration,19,,1,Major arterial,Link 1358,->,3000,time 16:30->17:30,Observed and simulated link count,100,501, Error:, 401,401.000 %,Lane Flow Error /h=, 401.000,600.000,0.167,0.835
Iteration,19,,1,Major arterial,Link 3000,->,1358,time 16:30->17:30,Observed and simulated link count,66,324, Error:, 258,390.909 %,Lane Flow Error /h=, 258.000,600.000,0.110,0.540
